text,label
"many of our customers are large organizations (like universities). While all the bills for invoices to different departments are paid by the university, we invoice the individual departments separately, and they all have separate contact information (emails, phone, mailing addresses). 

In Quickbooks, we used ""Jobs"" (which are basically folders inside the customer), for each department. Each Job could have its own contact info. Something like that would be welcome. As it is now, we have to have 22 separate customers just for one university, because that's how many departments we work with. Even though the checks for all of those come from the same place. ",2
Thanks so much :-),4
"ladan sheybani commented
""If this is not resolved , I will be shopping for an accounting system that automatically retrieves monthly bank statements""

Xero can automatically retrieve bank statement transactions daily, via Bank Feeds. 
So I don't understand your problem. Is it something else?",3
"Greg, I totally agree with you. Regretting moving from Reckon Desktop. Xero has created twice as much work for me, without the basic functionality that even Open Source packages have. We have one customer that may have 100 different site addresses in one year, and Xero is creating a nightmare.",0
"Hi Kelly,

After reading the below comments I'm not holding out much hope of my issue being resolved any time soon.  However, will leave my thoughts here for you.
Our business deals with Real Estate agents and as you would expect, Real Estates have hundreds of properties on their books that we need to assist with.  It's vital that we can have a single contact on our records but with multiple delivery addresses.  Please tell me it's not going to take another 10 years for this issue to be fixed?",0
"Because I can't create an invoice that calculates quantity, price, and number of months (custom field), I have to create invoices manually for some services. Xero seemed like a great application, but the more I learn, the more disappointing it is to see that adding a custom field to the invoice is not on the roadmap in 2025.",1
"Been reviewing the Easy Business App. 20% of the price of Xero. Sydney based support team.  

I can't believe they kicked this new invoicing off or, more importantly, stopped Classic Invoicing. Might be time to sign up for an Easy Business App Demo.

I would have had Classic Invoicing as the basic package (we all know it works) and then the new features (which are unnecessary or helpful) as options we can turn on. 

For the most Classic Invoicing worked, new invoicing doesn't over so many varied industries and uses based on all the responses on here over the passed few months.

Why send a survey two days ago? That is taking the PI55.

Stop telling me you are listening, if you were we would be using Classic Invoicing this morning.",0
Auditors frequently ask for this information.,2
Is there an update on this please?,2
Very Critical,2
"Note:  This seems to vary between Users as for myself every time log off (or get logged off) reopens with only three Organisations and no Search function, whereas for my business partner he logs on to five Organisations and the Search function present.",2
I have been waiting for this feature since it was first requested in 2012..... don't hold your breath......,0
This has been ongoing for some time. What sort of timescale are we talking Xero.,1
"Been waiting 15 years for this.  In that time, Xero have brought in plenty of upgrades, but not this one simple feature.  Come on Xero, get your act together.  Having this reference as a search field is an excellent idea.
Sales Invoices have always had this, why not Bills.",1
"Please add a way to calculate, itemise WET for invoices and make it easy to lodge BAS! It's critical for our business.",2
"Incredible... it's taking more than 12 years to implement such a fundamental and basic function?!

The complete absence of communication regarding the status of this request is simply unacceptable. 

Customers have been left in the dark, unsure whether their concerns are even being considered, let alone addressed. This lack of transparency breeds frustration and erodes trust in your brand.

It is evident that Xero's priorities are misplaced, focusing more on acquiring new customers rather than prioritising the needs and concerns of existing ones.
 
Customers who have invested time and resources into your platform expect better treatment and... respect!",0
This is a must release feature in my opinion,1
"Hi Kelly, 

We're a certified app partner and I must say this is the most commonly asked questions by our users who have integrated our app with Xero. Like myself they cannot believe that this functionality doesn't exist at all on Xero. A lot of service industries rely on date entries for easy viewing on the invoice. It seems a no brainer to me in terms of functionality that should compliment products and services. I'm sure you could make it configurable as an option, and would be a great improvement to the new invoicing.   

Couple of days of dev work would save you a lot of customers going to Quickbooks",1
Good to see this on the roadmap. It will be helpful for our construction clients who move sites frequently.,3
"Why does XERO autofill the ""payment date"" to some weird date? Eg: I'm paying wages today (4 June 2024) and Xero autofills the payment date to 18 May 2024. If I didn't pick on this then IRD would fine us $250 for late filing and payment (trust me I've been burnt twice on this very issue). Xero should not autofill the payment date but leave it blank for us to fill in.",1
The '.' still does not seem to work in the invoice date field?  The '/' works fine.,2
"Another month-end with more incorrect VAT rates on invoices going out to clients - this is so frustrating and not something that we had problems with previously!

Please can you review this request again - what is the point in setting defaults in contacts, when they only work on new invoices? Copying prior invoices is so important when you have repeating business, we use this every time we raise an invoice and for it to not be using the defaults as set against the contact is causing so many issues - VAT being the major one!",1
"To me, this is a crucial matter because I need to send invoices to numerous departments at the same company, each with its own unique contact person and email address. Currently, the only solution I have found is to create multiple versions of the company with slightly different names.",2
"Hello XERO! Please make this possible by this quarter! This feature is very critical! There is an option to choose multiple addresses in Purchase but NOT in SALES. How come???

I am looking forward to this feature very soon!!!",0
I have contacts with more than 5 addresses! Please add this feature!,2
"I stopped offering Xero to most clients in 2018, then stopped altogether a couple years later. Micro businesses/PSCs use FreeAgent, everyone else with greater size/complexity is on Quickbooks. Recently some have gone to Sage.

This issue, the (lack of) duplicate contact names, and the credit note problem, are significantly inconvenient and time-consuming.",0
I’ve already moved to Quickbooks. I’m tired of waiting.,0
"Has this not been implemented yet?

We are just busy moving from Pastel to Xero. So far the support has been less than adequate. So much so that I am contemplating reversing my decision.",1
This beta version is working well for us. It's certainly better than the old workaround of creating duplicate contacts.,3
"Omg Xero, why don't you understand requests properly???! 😂

Previously:
You want the option to print PAYGI? Too bad, you didn't change it on the estimates page from No to Yes. So you can't print it unless you unlock the return.

Xero:
We've not only given you the option to print PAYG Instalments - we're forcing you to 🙄

Leave it available in the print settings but default it to No! We don't want to print it every time, we just want to be able to print it sometimes and not need to unlock the return to do so! Seriously...

Why does Xero make changes that affect everyone on requests with only 38 votes..?",1
This update is gold. Thank you for finally making this happen Xero! Highly appreciated.,4
"YES! We so need to do this. Xero contacts is fine when your client is an individual with two residential addresses but when your main client is a corporate and your dealing with various staff or departments, there are very limited fields to use. I've just tried to add the details (mobile, email and title) of an accounts person at a building company that we work with, and 1) I can't enter all these fields ""Their Title"", and 2), I already have 5 contacts under the client and can't add any more. This happens all the time, and we are a small business. ",2
"Yes, Leila Rubner-Petersen,
But Quackbooks is terrible in all other respects, so I would rather stick with not being able to reconcile properly in Xero :)
There are other new accounting apackages which allow this - cheaply!",3
Come on Xero - you tick the boxes in so many ways but this function is a standard requirement for all business - not just those who take the time to contact you about it.,1
Make new invoicing fit on one screen - currently classic fits on one screen and is easy to use. Reduce the need to scroll and zoom/unzoom to have a consistent sizing approach across all invoicing/billing/reporting,2
"I totally agree with Joana. It appears that I will have to move to Xero Ultimate just to run a payroll for 6 people? I don't need a lot of the other added features, just a basic package with the ability to add more people to the payroll.",1
Being able to create your own field in contacts would be great!  We pay a lot of our vendors by Zelle and would like to keep their email or phone # that is connected to their zelle account which maybe different than their business email or phone #.  Or just have a general Notes section so we can input notes we would like to see when looking at vendor.,3
All other systems can record 2 reference numbers. Our reference number so that we can locate the item and the supplier reference number.  Ridiculous that only one reference field is available.,1
I want to be able to add phone numbers for the extra contacts.,2
"My main shortcut for Date Entry was mousewheel - which still doesnt work
Files attachment still has the tiny box - so still doesnt work like you said
Invoice number replacement still doesnt work 
Upload file button is on different sides on some screens for no reason
Need I go on?
Fix this **** or let us keep Classic",0
Absolutely love the new functionality. It's intuitive and just works exactly how it should.,4
Where did you hear that's it's being implemented? It would be great news if it is.,4
@Kelly Munro is there any update on this?  I just read through the new invoicing features being released and this is nowhere to be found.,1
Also the possibility to activate a bank 2-Steps-Verification process or bank onetime pin when using stripe integration,2
"I asked for this ""Improvement"" over 10 years ago in this thread (or a previous one). I don't believe anyone at Xero actually takes any notice of this forum. its just here so you can vent and think that something will get done. Xero is far too busy developing  ""New"" features to entice new clients rather than supporting existing clients who they have already ""Captured"" ",0
"Thanks to the wayback machine, we can see that the same thread on the old forum was started in 2012. It had 679 votes and 701 replies. Xero added the ability to have one (!) shipping address on a contact in June 2020, declared the feature request 'Done' and said ""I appreciate this isn’t quite the functionality that some here we’re seeking...""

So I wouldn't hold your breath 😐

",0
"It seems inconceivable that you have to enter a separate budget for each tracking category, and then have to undertake a manual exercise to ensure that they reconcile to the total company budget.",2
"Small group of companies. Parent company and 4 subsidiaries with very similar structure and in the same business. Need to report on consolidated (combined) performance wrt. AR, AP and general business analytics. We spend more time to export and consolidate outside of Xero, while all the helpful business snapshot reports are only available individual. Individual reports are not accurate as transactions occurs across entities",2
"Is there any update on how long this will take? 

We have a serious delay in one of our big clients supporting xero currently due to this nog being a functionality yet. 

If there is no timeframe please assist in providing a supporting app that integrates with xero in order for us to continue the setups work with the additional app then implement this on xero when the functionality becomes live. 

This is serious and critical delays. ",1
"As a compnay we supply services to property managers but they need the invoice to go directly to their landlords, to have to create multiple contacts for all the individual properties for the same client would be really complicated and would mean we don't have a proper history for the client as all invoices would be spread across multiple contacts.",2
"It has actually been over 10 years since this feature was requested. No update as to when this could be added and suggests that no development has been done in Bills for a long time as it could easily be incorporated into an update. It is standard practice for Purchase Order reference to be linked to a bill, but Xero expects this to be added into the line detail. This is a very backward approach for a forward thinking company. It may seem trivial, but if you are dealing with this for hundreds of bills a week/month, the benefits of Xero start to get outweighed by the daily functionality of other options.",1
"Hi there, please make this available in WorkFlow Max also.
Also an address book function so you do not have to add the same contacts manually against different clients.",2
"Hi Kelly, 
Please confirm when we can expect this important update on a single contact with multiple delivery addresses. This is a a basic and having to enter the address manually defeats the objective of the automation and time saving aspect xero promotes. ",2
Thanks Kelly. This update makes Xero much more competitive against Sage for inventory businesses.,3
"Hi,

Could we have another box next to reference in suppliers invoices for purchase orders, as the moment we are using reference for invoice number and adding the PO details in the description which i would prefer to keep for what the purchase was.",2
"Hi Kelly , i have looked back through the threads on this subject and it seams this issue has been raised since 2020 , is it ever going to happen?

BTW todays upgrade has screwed with all our internal workarounds that we have used to get around the lack of Multiple deliver addresses .... we like Xero but if you cant do this simple change in 2 years i think its time for us to bite the bullet and go back to softwear that can....",0
Xero - Probably one of the least Agile online companies I have ever come across.,0
This is a major issue and time waster for us.  Especially when you have a large group to close.,2
"They're VERY busy working on SUPER important updates... like changing the appearance of the invoicing UI for absolutely ZERO benefit to actual bookkeepers... why would they prioritize functionality over making our screens work against us and each tiny function just a little bit slower to make our days in the office more complicated and less efficient?

12 years isn't that long! Can't you see this vital change has been logged as ""in development""? That means they're working on it and we shall just have to wait a little longer, fingers crossed before we're all retired.",1
Love this update! Saved me hours of data entry this week alone. Brilliant work.,4
"Another WCAG fail, and a UI fail in general, is that timing matters a whole lot. For example, on the ""new"" (******) invoice UI, tab into the ""item"" field and type (for example) ""tes"" and press tab. 

If you have an item with the name ""test"" , one of two things will happen;
- the item ""test"" will be selected and fill in the invoice line.
- the item ""test"" will not be found, and you will open the ""add item"" popup window. 

The determining factor for which behaviour happens is unknown to the UI team. They cannot seem to understand, or care, or be allowed to care, that non-deterministic behaviour in a UI makes the UI absolutely useless. Invoicing is a critical module, possibly the most important module in the system, and they failed so badly.",0
"It is essential for us to be able to spread the cost of an annual bill thoughout the year.
We receive many invoices annually / quarterly and this would save a lot of time.",2
"NOT GOOD ENOUGH.

Kelly
This function is CRITICAL if we are to get VALUE out of XERO.  We have Customers that need additional information, which can't be replicated in XERO from CIN7 due to XERO not having the option of ADDITIONAL FIELDS.
If we could, we would be able to MAXIMISE the function of AUTO REMINDERS for certain Customers.  Our staff waste time resending unpaid invoices.  
This function SHOULD ALREADY be in XERO.  Other accounting software have it.

Also you said that there was not likely to be any action for the next 12 months.  That was back in March 2023.  So it's now 2 years later.

Have XERO put this on the agenda yet?

If not, who do I need to talk to explain how important this function is.  As a share holder, it ****** me off that XERO is not listening to their Customers (even though Xero is making money for me).  To continue to focus on making money is a rather short sighted strategy as once you have Customers leave they will not come back.
I hope that the team making the call on what gets prioritised are not TECHNICAL PEOPLE or MARKETING PEOPLE but people with REAL BUSINESS knowledge",0
"I agree, I am now creating a pdf of the invoice and manually emailing the invoice, this shouldn't be necessary.",1
Thank you for the update Kelly! Can't wait to see how the feature functions.,4
"The ability to change the primary contact without re-entering it would also be appreciated. Contacts change all the time, I should be able to mark another contact as primary which unchecks the existing primary person.",2
"This is definitely a critical function for the most of sole traders, don't understand why you guys haven't been designed it yet.",1
"Oh, I found it under the hamburger icon, now I have to click search, then click the hamburger icon, then click search, then click into search to search.  Come on now team, this is getting worse...  The government will be very concerned with the drop in my productivity...    .·°՞(˃ ᗜ ˂)՞°·.",1
This helps a lot with our university clients who have different departments but one billing entity. Thanks.,3
Lock abn and company type.,2
"@Accounts - I moved one of my small sole traders to Reckon as she was on Xero starter and it was an issue with being able to enter bills after 5 were received. She didn't invoice from Xero so it was not worth moving her to the Standard/Grow Plan just to get more bill entry. I moved her over to the Reckon one for that reason plus we got a 6 mth discount so it was NZ$10.00 month incl GST but gave us basically what the Xero Standard Plan gave. It's now NZ$22 incl GST but still better than Xero's starter plan. 
Will admit it takes a bit of getting used to after having used Xero since it pretty much launched but I'm looking to move some more of mine over to it after further discussions.",0
"Best update in years. Seriously, thank you for listening to us and getting this done!",4
"This is a great Idea, but we should be able to accept the first deposit via the Quote / Estime once its approved (enable a signature via web or mobile once accepted) then create invoies based on the down payment amounts and put on waiting approval to be sent to the client once contract step is completed.",2
"I don't use shortcut keys so no use to me. I tried the new invoicing layout and still hate it, still too much white space - should be nice and compact like classic, and still too many clicks to do anything. 

I checked the history for this one invoice and instead of 3 - 4 lines for the initial invoice in history I have 11 lines just to do one invoice. Every box clicked is reported as edited - don't need all that extra, I don't need to know I edited the reference change from to, or the due date changed unless I actually change the date at some point, how many lines are we going to end up if we have to go back in and edit something again later on.
This should be exactly the same as in classic, what a pain if I ever have to use this in future to prove who an invoice was sent to as they don't need to see all that as I PDF the history.

Seriously you have taken Xero backwards and still overlooking what people are actually saying and going ahead with things that add additional time to busy workloads already.

I actually dread year end work now given a lot of my invoices are issued at year end for the following year and having to use new invoicing is going to be a nightmare.",1
"Hi Kelly, coming up to the anniversary of your last contribution to your client's concerns - would you like a cake?
On a serious note - no progress, no updates = no clients.
Getting a bit ridiculous now. ",0
Daily struggle. Not sure if I'm slow to learn the provided method or if this is a lack of development from xero...Really hoping for the change. I'm running two companies on xero platform...our needs have changed. Need prepayment invoices to work as a normal invoice...need to record prepayments to customer accounts and apply prepayments toward invoice balances. Thanks,2
"Is there a good reason why employees can edit their personal details on Xero Me, but not their residential address? This doesn't make sense at all.",1
"We really need to be able to email an invoice to the primary client in an organisation, and ALSO to copy in their accounts or payments team as doing so usually speeds up payment to us. 

Please, please can you improve this part of Xero such  that multiple email addresses can be applied when sending invoices or statements.",2
Great Idea,4
@Melissa Johns I use non tracking products as a work around until multiple delivery addresses are available :-),2
"It seams like everything they change just adds more clicks, not in any way is it reducing them! It is so frustrating and the lag/delay now is just adding even more time to complete simple tasks.",1
"When is the release date for this feature?

It looks really bad for a software developer to have a big miss like this.
A lot of companies do business with single bill to: to multiple ship to: functions.
To expect a business, that does B2B transactions to only service a single address is only for a certain type of business.
It's database fields, to reports.
Please step the implementation of this feature.

It does not need whole lot of features embedded in it to get it started.
Just leave room for improvement as feature requests are attainable. 

Something is better than nothing.",0
"@Stuart Wili good idea, worth a shout to get messages directly through to her on LinkedIn -  I doubt this thread is monitored by Xero in the same way which we get email notifications on each reply…",1
What would be handy is daily automatic stock updates from Square Retail to Xero. The same as how your daily sales are sent to Xero but include current stock quantities as well.,2
"This is an example of a platform development/services company that, up until recently, had the same issue as Xero does with regards to a lack of updates on most requested features like this one.

Seriously, I've reached a juncture that - without this feature - I'm going to need to migrate to a different platform.

An update, even if progress has been slow, is better than the radio silence we're been subjected to. And the great part? It'd be super easy to make happen with how engaged you are on your Twitter profile, and doesn't need massive capital or a budget to make happen.

You could say it'd cost you $0.00 to, ultimately, do right on your user base.


Images Source: https://twitter.com/TruffleVIP/status/1686151863346028544",1
"is Xero ever going to fix this???
seems like a fairly basic requirement and yet no comment from Xero on when a fix will be implemented. I asked for this over 5 years ago and was told it was being done then. so far silence! happy to take my money though. ",0
"Frankly. Zero is NOT for businesses. It's barely a business itself. Do the smart thing and use literally ANY other option. Seriously. 

How is GNUCash able to be more usable for growing businesses than Xero?!?!",0
about ready to quit xero over this first 50 only issue. Almost unusable when you have alot of products and dont always know the exact name,1
No brainer of a report,1
"Thank you Xero! This worked today!!!! What a relief to have this feature back. Now that item codes are pulled in for billable expenses, the new invoicing actually represents an improvement for my purposes. Thank you for addressing this request.",4
"This was idea was submitted 2012.

THIRTEEN YEARS AGO.

As a programmer, I understand why this has not been implemented, as it's extremely difficult to change the format of the line in the table (especially with custom .docx files) to have either a full line that stretches across the table (merging all the cells) or a standard line with all the individual details.

So here's an idea.

1. The advanced templates will have two table rows in the items loop:
  1.1 The first defines the table row design of a comment
  1.2 The second defines the table row design of an itemised line

2. The PDF creator will choose to use:
  2.1 The comment line format if the item quantity is empty or has a value of 0 (zero)
  2.2 The itemised line format if it's not zero.

I don't even want to be paid for this idea.
But I know it's doable and not too hard to implement, if you've written your code well.

So, get it done and see the kudos flow in.",1
"Good morning XERO,

Could we have an ETA for this request. It appears to be a feature that has been asked for years.

In resume: Providing us with the capacity of entering multiple addresses per ORG with also the possibility to put 1 person responsible per addresses.

This use case is a reality with many businesses.

We really need this feature.

Thank you for
",0
"Implementing an early settlement discount feature would be a significant improvement for our company. Most of our suppliers offer these discounts, so the ability to post a discount with each invoice—subject to a specific payment date—would be ideal.

Specifically, we are looking for a system that automatically applies the discount to invoices paid within the qualifying window during bulk payments, while defaulting to the full invoice amount for those that fall outside that timeframe.

This functionality would greatly enhance our efficiency. Could you please let me know if this is something that can be supported?",2
"This is a ******** answer. It's not that hard: a many to many relation, common in databases. It's taken years so far to do nothing. You clearly don't care and are not responding to customer feedback. ",0
"Can you please tell me why the new invoicing is SOOOOO SLOW, it drives me crazy just to open a saved invoice or add a new on, I may as well click the button and go make a coffee.  BRING BACK CLASSIC INVOICING.",0
Appreciate the communication on this. It looks like the new feature will cover our needs for clients with multiple branches.,3
"How is Xero so far behind here?  I can't enter a PO number, a delivery address, an ""attention to"" name unique to each invoice.  It seems like such a simple thing to do and I was surprised I couldn't find it anywhere.  Thought I was going crazy.

Not only can Xero not do it, but it appears they have no intention on getting it up and running.  ""New Invoicing"" Pffft!  What a waste of time.

I know which software I will be referring clients back to.  At least then they can do what they need and I don't have to listen to all the complaints.",0
Appreciate getting this sorted. It makes matching the delivery docket to the invoice much simpler.,3
"Petition for Xero Executives Regarding Alleged ""Improvements""

https://central.xero.com/s/question/0D53m00009n36b9CAA/petition-for-xero-executives-regarding-alleged-improvements",1
"Thanks for the update Kelly, this is a step in the right direction. The new fields in the contact record are easy to find.",3
Yesss! I can finally ditch the spreadsheet workaround. This is amazing.,4
"Never mind, found it. That is perfect thank you",3
"I've had to workaround this issue with separate contact cards for each site (and in some cases, for each project with a different person that invoices need to be marked attention to)... That then requires custom reports and statements.",2
It seems this Product Idea was created in 2012 - 10 years ago! Is this idea ever going to be a reality? Something that seems so essential Xero is missing. Quite disappointing.,0
How much longer?,1
Let's hope that this development will be finished in my lifetime!,1
So disappointing. The initial request for this is well over ten years old. We had to create a work around for this more than five years ago. You'll just have to understand that most of us have no faith that multiple addresses will ever come to fruition.,0
"Reckon One is aimed at SME's, that could be a good option for some people to migrate to.",0
"Can we have an option to make it compulsary for a tracking category to be selected for every item (bills, invoices etc.).  Currently have to periodically search for unassigned items in the nominal and find and recode.",2
"This needs to be addressed, a standard feature with other software providers.",2
"Also NEED this feature. Please add ASAP, Xero. Thanks!",3
"I can't believe Xero hasn't thought about this when creating this software. Customers would require different delivery address to manage inventory. 
Also it updates the address to all invoiced/quotes for the particular customer. It's very hard to trust the system and have to keep separate system to ensure orders are shipped to correct address. Not sure why it is taking so long for Xero developers to add a field and make it operational. ",0
"This is the single WORST thing Xero can do. NOWHERE ON EARTH uses a Gregorian Calendar of Monday-Sunday. ENDLESS errors are being made - and WHY?
Why in the heck would your team think fixing the absolute UNIVERSAL standard of a Gregorian calendar display is a good idea?
PUT IT BACK TO SUNDAY - SATURDAY.
I can't believe that anyone at Xero thinks this is helpful.",0
How about fixing this useless **** app/program so you can have multiple addresses and names for 1 contact for example like a real estate company where I have to input landlords while keeping the real estates address with a work order! Time to put on a suit rather than a Star wars t shirt! Happy to discuss further. That is 1 of many comments about this company!,0
"I need to be able to add multiple lines to invoices and not having this feature is frustrating.
Would it not be easier just to provide the option of Classic invoicing as an alternative.   It was far superior to the new version.",1
Agree! Is there a way to expand the Fixed Assets module to have the initial entry hit a liability account through invoicing and then amortize each month?,2
"I've found this in response to a support ticket (where I was asking about roll-out) I'm shocked that people need to keep a manual spreadsheet. . While the support agent directly says this is where to go for info, it appears that it's nearly 5 months since the comment he refers to. Below is the response to the support request. Interesting Ethos for support.


The reason we don't make our Development Plan public is so that we can retain flexibility regarding features included in releases. We do mention some planned features on our blog, but as others are more susceptible to change, we'd rather under-promise and over-deliver than vice versa.

I have also included a link to Xero product ideas in which our community manager has responded clarifying why this roll out has not occurred for all customers yet.",2
"Please add this to Xero, this would make it easier to estimate future instalments for the client.",2
"@ Xero, this is a VERY basic function that your customers are requesting. Not having this function impacts on our ability to service OUR customers, and it makes us look incompetent. We are tired of having to provide our customer with the excuse, ""Our accounting software doesn't have that function"". This basic function has been available with Quickbooks Online for over 12 years. I personally regret switching to XERO at the suggestion of my accountant. XERO is clearly tailored to meet the needs of accountants and is completely out-of-touch with the needs of it's end-users. I'm so sick of this ****. I want to go back to Quickbooks.",0
"What ****** me off, is that Xero will have the audacity to send a questionnaire to ask for ideas or to find out how wonderful they are. I simply won't waste my time answering them. They have the information they need in their forum.",0
"Fantastic to see this has now been released onto at least one of my clients!!!

One thing I have noticed however and gives room for further improvement is that not all clients run stock adjustments through a single account code. 

It would be great to have the ability to identify the account code for the adjustment in the table with the product items and not just in the header of the form.

Regardless this is a great step forward and a timesaver.",4
Being forced away from Quickbooks Desktop but just found out Xero doesn't support multiple site addresses. This is essential for many businesses particularly those in the service industry. Quickbooks Online supports this!,2
"I agree with most of the comments on this thread - Xero clearly have no intention of keeping their customers updated or making the requested changes. In addition to the request for multiple delivery addresses, I have also been contributing to the thread on showing available stock levels in the quantity field when typing an invoice (as per the Classic system, the quotation and billing screens) Again, a deafening silence from Xero (as the coding already exists and is working in other templates, why is it so difficult to implement in Invoicing?)
Anyway, my head is hurting from ******* it against these particular brick walls (I even tried writing to the new CEO but she couldn't be bothered to reply either) so I think a change of tack is required. I have had a great deal of success recently in embarrassing large companies on X (formerly Twitter) so from now I think a regular (lack of) progress report on the Xero Twitter page will be forthcoming - perhaps it will save any potential new Xero customers from being disappointed..... if anyone cares to contribute their Twitter (I will always call it Twitter as I think the X title is just daft) handle is  @Xero",0
Please add this feature.,2
This feature would save so much time!,2
"WAY TO GO XERO......

Instead of fixing this issue, you have changed the way that you update client details.  Instead of amending client postal address, physical address and phone number etc on the one screen, lets put in a process that takes three times as long as you have to go into three different screens to update this information.

Why do your programmers insist on creating more problems instead of fixing that ones that we have been asking for for over 10 years......

Seriously, where is the thought process here??",0
"Restricting manipulation and ultimately usefulness of xero data - get the option of adding a custom field on both invoices and bills please. I can't understand why for instance ""Order Number' is a customer field on Purchase Orders and doesn't follow through into Bills for instance. Come on, only a little adjustment - your stock is up 6%",1
"New Invoicing - 'Find Address' field & 'Attention' field

We need the find address field as this helps verify the correct address was given by the customer.

We need the attention field as this is useful for notes other than the address (contact, c/-, contact number etc etc).",2
This is fantastic news. The multiple delivery address feature works perfectly and is super fast.,4
New invoicing is garbage ... PLEASE PLEASE PLEASE bring back the old invoicing.  It is critical that i add lines as the new invoicing does not look professional AT ALL.,0
Thats good as its terrible as is,2
Finally! This is a total game changer for our wholesale business. Thank you!,4
I've given up waiting. Going with a different provider for me and my 80+ clients books. Too bad such a straight forward and every-day need was not deisgned in the orginal build or updated after they were notified of this significant deficiency.,0
This is fantastic such a time saver!! Are there any plans to implement this in bills as well? Again this would be a huge time saver being able to not have to keep moving from keyboard to mouse and back for every single bill.,4
Another user requesting - it seems a very basic function that would be very useful to us.,1
"This is critical for property managers and developers that have hundreds of properties, as well as setting up Bpay batches. Why is this request continuously ignored?",1
New invoicing is hideously inefficient and the automatic allocation of an invoice number that is locked in even at draft stage is an accounting nightmare. You have to remember to go back into settings to reset after a batch of invoices with a different numbering protocol from another system are entered.  you are not listening to your customers...hello MYOB :(,0
"I think xero is overthinking this.  The way it works in quickbooks and others is you can freeform paste in a shipping address during invoice creating.  Since our clients jobs (contruction) go from address to address, it is not important to keep this info in a record beyond just the invoice.

Let me repeat: we have customers where the shipping invoice is NEVER the same and it changes EVERY bill.

What most people are doing now in xero is adding it to the reference field or pasting in a ""freight"" item line.  So why not just have an optionally-filled ship to line that can be pasted into as customers are already doing with these workarounds??",0
"This is even more important now that the leave dated has been dropped from the employee history screen since an upgrade.

I have ended up cobbling information together from an external source to identify leaver dates in the year for 20 out of 50 employees when preparing P11Ds this year which is just bonkers!",1
"@Benjamin Patton - this has actually been a feature request for around 7 to 9 years..... they closed their old forum and created this one, so all of the requests that have been around for years now look new. I've been using Xero for over 10 years (boss refuses to let me move to different accounts program because he thinks it would be too much time and energy, so I have learnt to suffer) and this was one of the first features i voted on years ago. It used to have hundreds of votes but this new forum is much more difficult to navigate than the last one so I'm guessing a lot of users can't find this to vote on it again... or they have just lost the will to try after so many years.... ",0
"Seconded that - like the Bank Rec screen that I had to write custom CSS to un-clusterfk (which was so successful that Xero implemented most of it as 'compact mode').

This bloated shiny rounded **** just wastes time and space.

Add this detail to any TrustPilot reviews you leave!",0
"Sherri, work-arounds are fine (I have my own and I'm sure that others will have developed their own too) BUT... they should not be necessary! 
In purchase orders there is an option (bottom left hand corner) to store / choose from multiple delivery addresses or add a new one, so the coding exists already - why have Xero been so reluctant to implement it for Invoices?",1
"Common Xero, haven't you grown enough by now to make a better product. I have worked for 25 years with accounting/bookkeeping systems and i am still finding Xero lacks a lot of features. This being a critical one for businesses be able to accept part payments...

Up your game, I am so close to deciding to move onto another software that is more advanced.",0
"One more thought ... 
There is another company, Microsoft, who had (arguably) a great software product at one point, but destroyed that potential because (in part) they employed the ideas of ""change for the sake of change"" and ""any change must be for the benefit of the shareholders, not the users"". 
If you look at a modern Microsoft product, its mostly advertising, no real progress on key features, and many many features lost including stability and security. Anti-malware is almost unheard of in Mac and Linux, but mandatory for windows. UI speed is worse despite the fastest chips in history and huge amounts of available RAM, and local search is slower then ever, with ""progress"" bars that don't actually mean anything. This is where Xero is heading.

Do you remember Microsoft tried to get rid of the start menu? They claimed that their telemetry showed that ""few people used the start menu""
In Invoicing, its not rocket science to understand that most users will create an invoice and email it. In ""New"" invoicing, emailing that invoice has been pushed from a dedicated button, to a link hidden in a submenu. This is Xero's ""get rid of the start menu"" moment, and shows how dedicated they are to enshitifying the product.
Microsoft's drive was to remove the start menu so that a full page ""app picker"" would be the standard way to start apps - because then, you have the real estate to show ads. That's what it was all about - enshitifying the experience , making it much worse for users, in return for a few cents of advertising revenue for shareholders of microsoft.",1
"Just adding to the growing frustration here — it's really unacceptable that Xero still doesn't support WET as a standard feature. This isn’t a niche requirement — it’s a legal obligation for businesses in the wine industry, and we shouldn’t have to rely on clunky workarounds or third-party tools to stay compliant.

MYOB has had WET functionality built-in for years, so it's baffling that Xero hasn’t addressed this yet. For a platform that promotes itself as being modern and user-friendly, ignoring something as fundamental as WET doesn’t reflect well.

This needs to be prioritised. It’s not just an inconvenience — it’s a serious limitation for any wine business using Xero.",1
"Building on this request, it would also be extremely helpful to have the ability to choose which linked person under a single business contact is used when creating quotes or invoices. Many businesses work with multiple individuals at the same company, and being able to select the correct person (rather than defaulting to the primary contact) would greatly improve accuracy and tracking.",4
Dear Xero. You may or may not be aware that Quickbooks Desktop is being discontinued on 30th June this year. Not having a different delivery address or multiple address options will be a deal breaker for many and they will choose other software over Xero.,1
"Love it, love it, love it. No more messy workarounds or using the reference field!",4
This is critical for my newest client.  Raised this issue years ago.  Hopefully with new invoicing it might actually happen,3
"I'd like very much to trial early payment discounts with my clients, but despite using some pretty sophisticated accounting software - by the way, that's your product Xero - I can't add this simple thing to an invoice. Wow! 

If this functionality hasn't been implemented in 12 years, there must be a reason.",1
Same comment here. We'd like to be able to add multiple lines in one go.,2
