text,label
"I recently wrote about this on X (Twitter) and almost immediately received a reply directing me to write to them directly (to get me off Twitter ASAP...?) 
To be fair, they have replied - but as you can see from the text below, I am not altogether happy with their response... 

------8<-----
GT:
Contacts - Allow multiple addresses for a single contact record.
Invoicing - show available stock (as on quotations)
There has been no response from Zero regarding the above topic since Kelly Munro's reply of March 6th 2023 despite over 1000 (Xero) clients voting and stating they are serious issues for them. I have posted to Xero Central many times and written to your CEO Sukhinda, only to be either ignored, or referred back to Xero Central. This is not good enough. Not only is there no progress, but there is no feedback from Xero who seem to be holding their clients in complete contempt. Even after posting to X (Twitter) your colleagues referred me back to Xero Central - which is like going round and round in circles. At the end of my financial year, I will be switching to another provider - I am sick and tired of being ignored.
-----8<-----
Xero:
Agent profile pic
Briana
Support specialist
Yesterday 10:04 PM
Hi Graham


Thank you for inviting Xero Support into your organisation.


It sounds like you want to enter multiple delivery addresses for a single contact record in Xero. If that's correct, this isn't currently possible in Xero but we've noted your interest in this feature and passed the feedback to our Product Team for inclusion in their regular reviews.


The Product Team is already looking into developing that functionality for the future and there's an existing Xero Product Idea for this feature where you can vote and comment on the request. I've included the link below. When there are any new developments or releases for this feature, we'll post an update on that page to let our users know.


In the meantime, one option would be to create a separate contact record in Xero for each delivery address. However, please note that every contact in Xero must have a unique name, so you'd need to enter a different name for each contact record. This can be as little as added a period or number to the name.


Alternatively, you could update the delivery address on each invoice as needed. With that method, the new address will automatically be saved to the contact record and update the details there as well.


I've included links to support articles with more information.


Xero Central articles:

Add a new contact

Edit a contact

Add a delivery address to an invoice


Xero Product Ideas: Contacts - Allow multiple addresses for a single contact record


If we've misunderstood your question, please let us know.


Kind regards


Briana

(As Xero limit this field, my rely to Briana will follow)",0
"Ability to issue progress payments on quotes /invoices to percentage claim certain items or expenses.

Progress Payments on a invoice is critical to my business .


i was shocked when i realise that xero didn't have the ability to do this",1
"When multiple users including remote bookkeepers use Xero, its critical to have separate desk emails to use, considering one is doing purchasing another doing sales, another accounts desk.
please expedite this request - from a user its embarrassingly non-compliant.",0
"I am at a total loss as to why Classic invoicing will be retired before the Xero to Xero feature has been included. It is ridiculous. I am still using Classic Invoicing. To send Xero to Xero invoices through payment lists is an incredible time wasting seven steps instead of one in Classic invoices. E-Invoicing does not even come close to Xero to Xero. 
If that worked for inter-related companies, we would all be using it for goodness sake. 
Come on team. This is so frustrating from a user point of view. We pay for the service don't we? And you have seen fit to introduce a New Invoicing without an existing significant key feature, a feature that swayed many to change to Xero..

I see somone has migrated to Sage. I might have a look at that as well.",0
Where did you hear that's it's being implemented? It would be great news if it is.,4
"Good that future company returns can be done, but surely it isnt that hard to build one for trusts and partnerships too?",3
"Common Xero, haven't you grown enough by now to make a better product. I have worked for 25 years with accounting/bookkeeping systems and i am still finding Xero lacks a lot of features. This being a critical one for businesses be able to accept part payments...

Up your game, I am so close to deciding to move onto another software that is more advanced.",0
"I've found this in response to a support ticket (where I was asking about roll-out) I'm shocked that people need to keep a manual spreadsheet. . While the support agent directly says this is where to go for info, it appears that it's nearly 5 months since the comment he refers to. Below is the response to the support request. Interesting Ethos for support.


The reason we don't make our Development Plan public is so that we can retain flexibility regarding features included in releases. We do mention some planned features on our blog, but as others are more susceptible to change, we'd rather under-promise and over-deliver than vice versa.

I have also included a link to Xero product ideas in which our community manager has responded clarifying why this roll out has not occurred for all customers yet.",2
Love this! So many small businesses come to me after having done this and it is a mess!,4
"It's insane that this request started in 2012!


Reached out for a advice on dealing with interest and fees earned after a invoice has begun being paid (multiple payments) But support have zero interest in helping find workarounds for their systems and offer no actual ideas on the usage of their software. As soon as they have more than one response to a request they resort to the classic 'speak to a tax advisor as this has tax implications' in other words Fu%$ off we don't want to pay for any actual support. and this statement protects us in all situations",0
"Adding a comment here in the hopes that increase activity on this thread will push Xero to address this issue. It is clearly important to a lot of us, and I'm not sure why it hasn't been rectified? Even just adding a site address field where we can manually input an address would be enough.",1
Good start. It solves the main issue of re-typing addresses manually on every packing slip.,3
Thank you for the update Kelly! Can't wait to see how the feature functions.,4
"I cannot believe this feature is still not live!  We got suckered in by the marketing claims from Xero and our so called advisor, and are actively looking to change.  Xero does not care about implementing multiple contacts, as long as people are still paying!!",0
"Hope to see the solution live soon. It's a common feature in all software.
Thank you for your speedily work on it to solve it.

Thank you",4
Great Idea,4
"Just spent ages trying to figure out why I can't have multiple customer names/addresses for the same business. Now I find out this isn't supported!!
Sorry but this is a pathetic oversight. I'm now regretting migrating to Xero from MYOB.
This is a MUST HAVE FEATURE!",0
"Exactly right Fiona, it's beyond fathom that such a simple requirement to know where an invoice was sent to has been absent all this time relying on add-ons to work around this fundamental flaw.",0
This is huge for us. Our dispatch team is celebrating not having to check addresses manually!,4
"Add additional customisable reference fields to invoices. Other softwares allow this. 

For example, I have a client who runs a garage and currently uses Quickbooks. Their Quickbooks invoices have been customised to have 3 custom reference fields; vehicle registration, vehicle type and mileage. Xero only allows for a single reference by default.",1
"-----8<---
GT
Dear Briana,

Thank you for your reply the format of which suggests that it is an edited cut and paste ""stock"" reply which has been used many times in response to several client complaints.
I am aware of the ""Xero Product Idea"" within Xero Central - indeed if you read the comments that go back several years, you will see that I have contributed many times. Unfortunately, despite Kelly Munro's assurances on March 6th 2023 that the team were ""working on it"" (see excerpt of her reply below) nothing has been heard from her in the intervening 12 months and a solution has still not been achieved for the (nearly 1000) clients who have voted for it.
---8<---
Kelly Munro - "" Multiple addresses has been enabled in the back end of contacts. As mentioned in our previous update this is a complex piece of work, as we need to now build this into other areas of Xero where it'll add value.

For this reason the work within Contacts is not live yet, as without building this feature across these other areas it wouldn't have much practical use. But to confirm, work's moving along and we look forward to being able to share more""
---8<---
I do not accept that a company the size of Xero with all of the IT specialists and technicians it employs can't find a way to resolve this quickly if the will to do so exists. The fact that this has been ongoing for so many years indicates that Xero is not taking the issue seriously despite its assurances to the contrary.
I am also aware of the ""work around"" involving setting up a separate account for each different delivery address - this is messy and time consuming. Furthermore, sending multiple statements out to a single entity, which this would necessitate, is impractical, time consuming and annoying for both vendor and purchaser. Analysing client sales / payment data would also be considerably more complex if multiple account files were to be set up in this way.
Similarly, editing the customer account with a new delivery address each time is both messy and time consuming - particularly as it has to be done on a line by line basis (it is not possible to simply cut and paste multiple lines of an address into the available fields).

My request also mentions another issue regarding the transition from Classic to ""New"" Invoicing, which you have not addressed. In Classic, the available stock was shown on the invoice template when entering a figure in the quantity column, however in the New Invoicing system it does not - meaning the operator has to open another ""session"" and view the available stock in ""Business / Products and Services"". Again, this is time consuming and effectively a downgrading of Xero's product. This functionality is still available in ""Quotes"" and indeed shows when raising a ""Credit Note"" within the Invoicing tab, so the coding obviously exists, leading me to think that Xero has deliberately turned the function off within Invoicing for some reason. Again, this is a popular topic on the ""Product Ideas"" page of Xero Central that has not been addressed by anyone at Xero since I first wrote about it in August 2022!
https://productideas.xero.com/forums/939198-for-small-businesses/suggestions/45529378-new-invoicing-show-stock-level-when-adding-a-tra

So, I remain highly unsatisfied and frustrated with the lack of progress and poor communication from Xero. I get the feeling that, on the rare occasions that Xero do reply, the aim of the reply is to stall, obfuscate and placate, with no intention to actually address the issues raised. My position therefore remains, that if at the end of my financial year Xero has not addresses these issues and provided solutions, I will be looking to change to another platform where the aforementioned functionality already exists and you will lose my business. In the meantime, I will also continue to use X (Twitter) to keep others aware of the lack of progress and the disregard that Xero has for its existing customers. As a courtesy to other Xero clients I will also be copying this thread to the Xero central.

I look forward to receiving your further and more positive feedback in due course.

Sincerely,

Graham Tottle",0
@Kelly Munro is there any update on this?  I just read through the new invoicing features being released and this is nowhere to be found.,1
This is exactly what we needed! MYOB didn't even do it this smoothly. Great job.,4
"Petition for Xero Executives Regarding Alleged ""Improvements""

https://central.xero.com/s/question/0D53m00009n36b9CAA/petition-for-xero-executives-regarding-alleged-improvements",1
"This shouldn't be optional or subject to ""interest"". A middle name is a legal piece of information required for income tax returns.",1
"we have noticed the recent change in Conacts to allow Deliery addresses as well as billing addresses...great start...but unworkable as the delivey address becomes part of the Invoice address...just with the Itlaicises ATTENTION and the details..
Why cannot we just select the Billing Address or the seperate Delivery addresses   as some of our customers have delivery to different addresses.",1
I believe this has been fixed!!  I just ran invoices this morning and it looks like the payment terms of the client are updating in the copy to draft option.,3
"It seams like everything they change just adds more clicks, not in any way is it reducing them! It is so frustrating and the lag/delay now is just adding even more time to complete simple tasks.",1
"GoCardless is probably one of the worst payment gateways. They’ve just decided to deactivate our account with no prior warning and refused to give us a valid reason. You can imagine the time it will take to resetup all the clients which are currently on direct debit with gocardless.

Upon reading some reviews, it seems a lot of organisations are also facing this same issue. GoCardless apparently deactivated user accounts without warning and without reason. It’s plastered all over the internet with 1 star reviews. Why is Xero even in partnership with a payment gateway with such horrid customer service?

Please implement direct debit payments through Stripe.",1
Great to hear this will be released soon.,3
"Glad we don't have to leave for Quickbooks now, this update should solve the issues we were having.",3
"Lol - it is clear that Xero ignores this chat. 

The feature would be excellent.  Maybe someone should start the chat on LinkedIn; it may garner some attention if we move the conversation there.   Otherwise, the product overall is good. 

It would be nice if they had a product team that engaged users from time to time. I don't think they have account managers to check in with customers.  Sad, if I treated my customers like this, I would not have any!

I'll check back here in another 5 years!",1
"Fantastic to see this has now been released onto at least one of my clients!!!

One thing I have noticed however and gives room for further improvement is that not all clients run stock adjustments through a single account code. 

It would be great to have the ability to identify the account code for the adjustment in the table with the product items and not just in the header of the form.

Regardless this is a great step forward and a timesaver.",4
Absolutely essentially. Please fix this bug.,2
The ability to save unlimited addresses per contact is amazing. Thank you so much!,4
Why even have a 'Delivery Address' field if it can't be unique to an invoice? It's just stupid beyond belief!,1
This is a welcome change. It reduces the risk of our team sending goods to the wrong depot.,3
"I would not be using your program if I wasn't forced to. Multiple shipping addresses per customer should be standard to ANY accounting software. My time is precious and having to constantly change the shipping address on the invoice because I am shipping to the same bill to but 6 different delivery addresses is a nightmare. Copy and paste, copy and paste...every single line six different times only to find out the address I just removed is the very next address I need. And the information on invoice A shouldn't be changing every time someone has to change the shipping address for a different invoice to the same billing address!  OMG.  So I have to go back and change the information AGAIN just to resend a copy of the A invoice because the customer lost it. And I am not even in accounting! I just close out drop shipments and send the customer a copy of the paid invoice! PLEASE FIX THIS! If a program like Dac Easy could do this 25 YEARS AGO...I don't understand why Xero is having such a problem with it.",0
We are very keen for the platform to support multiple delivery addresses. Is the project still happening?,2
"I don't use shortcut keys so no use to me. I tried the new invoicing layout and still hate it, still too much white space - should be nice and compact like classic, and still too many clicks to do anything. 

I checked the history for this one invoice and instead of 3 - 4 lines for the initial invoice in history I have 11 lines just to do one invoice. Every box clicked is reported as edited - don't need all that extra, I don't need to know I edited the reference change from to, or the due date changed unless I actually change the date at some point, how many lines are we going to end up if we have to go back in and edit something again later on.
This should be exactly the same as in classic, what a pain if I ever have to use this in future to prove who an invoice was sent to as they don't need to see all that as I PDF the history.

Seriously you have taken Xero backwards and still overlooking what people are actually saying and going ahead with things that add additional time to busy workloads already.

I actually dread year end work now given a lot of my invoices are issued at year end for the following year and having to use new invoicing is going to be a nightmare.",1
Love this! So many small businesses come to me after having done this and it is a mess!,4
Thank you :) This will make the finalisation of deceased estates and vesting of trusts so much easier.,3
Love this! So many small businesses come to me after having done this and it is a mess!,4
And also add in a field for input Customer PO number,2
"@Kelly Munro, WCAG 2.2 success criteria 2.1.1 2.1.2 and 2.1.3 require that _all_ functions be just as functional with a keyboard as they are with a mouse. Having functionality that only works with a mouseclick means that this part of the program is not Accessible. Please escalate to the Accessibility team.",1
basic feature I imagine most businesses would need,2
"@William Hofer at just 2 years this is still a new idea - ""ideas"" (aka basic functionality_ that was suggested almost 10 years ago still hasn't been progressed let alone implemented!",1
"EXTREMELY disappointiong Xero!!! 
And you call yourself an accounting package!! A critical part of accouting is budgeting.",0
Dear Xero. You may or may not be aware that Quickbooks Desktop is being discontinued on 30th June this year. Not having a different delivery address or multiple address options will be a deal breaker for many and they will choose other software over Xero.,1
This is critical for my newest client.  Raised this issue years ago.  Hopefully with new invoicing it might actually happen,3
Finally! This is a total game changer for our wholesale business. Thank you!,4
"How do I remove my name, and more specifically my email, from this idea? I have gotten every update for a few years now. I fully agree this is a basic requirement and I am baffled that it has created such a challenge for Xero to implement. However, the seemingly undending emails, the explanations of the importance, and the near silence Xero has become more than I can bear. It is not clear to me how to remove myself from this idea so that I stop getting all this spam in my inbox. I hope that's not another item for Xero's development plan.",0
My Bookeeper needs bank statements she says,2
All other systems can record 2 reference numbers. Our reference number so that we can locate the item and the supplier reference number.  Ridiculous that only one reference field is available.,1
Lack of Xero 2 xero is the only reason I haven't switched to new invoicing. Disappointing I'll lose access to it next week,1
"Is there any update on this please? I have a client wanting to change software but they won't use Xero unless this key feature is in place. They're looking at other software options, so I just wanted to check whether timescales are known before they look to commit elsewhere? Thanks.",1
"This is a great Idea, but we should be able to accept the first deposit via the Quote / Estime once its approved (enable a signature via web or mobile once accepted) then create invoies based on the down payment amounts and put on waiting approval to be sent to the client once contract step is completed.",2
It seems this Product Idea was created in 2012 - 10 years ago! Is this idea ever going to be a reality? Something that seems so essential Xero is missing. Quite disappointing.,0
YES! FINALLY!!!! I have been using my own custom made template for this for ages - seems crazy to send a client a statement with 10+ outstanding invoices on it and expect them to open each invoice and click the links separately...! this pay now feature is well overdue. thank you Xero! I am v sad I didn't get to try it out though... hopefully in the next pool??!,4
Much appreciated update. It makes the statement run much cleaner now that we don't have split accounts.,3
Honestly pretty surprised that this functionality doesn't exist yet.  Would save a lot of time and increase accuracy of periodic figures by a whole lot.,2
"I'd like to see a commitment from Xero to not delete Classic invoicing until New invoicing has at least caught up with Classic in terms of features.
I'm looking at alternatives in case the enshitification continues.",1
The integration with the new invoicing layout seems to be working okay. A helpful feature.,3
"I agree, as I find it difficult to remember that some customers have different delivery address to billing address. Also, I don't find practical ticking the box every time to include the delivery address. The tick box option could be used to exclude the unwanted address.   
Thank you.",2
"Hi, how many votes would this thread require to have this put into action?",2
"I've noted that there is a shortcut to the super payment page available in new payruns - once the payrun has been posted, there's some extra buttons, once of which has a dropdown with a link that currently takes you to the super payment page (you still have to do the super run as normal, but if you're doing that with every payrun, it's already halfway to marking this idea as delivered)",3
Thank you :) This will make the finalisation of deceased estates and vesting of trusts so much easier.,3
@MarkSmith can you please explain how this works?,2
It’s a decent update. The drop-down menu on the new invoicing screen is handy and works as expected.,3
"It is essential for us to be able to spread the cost of an annual bill thoughout the year.
We receive many invoices annually / quarterly and this would save a lot of time.",2
Thanks Xero team. Tested the new function today and it seems stable. Definitely saves a bit of admin time.,3
Same comment here. We'd like to be able to add multiple lines in one go.,2
"Another WCAG fail, and a UI fail in general, is that timing matters a whole lot. For example, on the ""new"" (******) invoice UI, tab into the ""item"" field and type (for example) ""tes"" and press tab. 

If you have an item with the name ""test"" , one of two things will happen;
- the item ""test"" will be selected and fill in the invoice line.
- the item ""test"" will not be found, and you will open the ""add item"" popup window. 

The determining factor for which behaviour happens is unknown to the UI team. They cannot seem to understand, or care, or be allowed to care, that non-deterministic behaviour in a UI makes the UI absolutely useless. Invoicing is a critical module, possibly the most important module in the system, and they failed so badly.",0
"Thanks for the update, but there's not reference to these ongoing issues:

- When are you going to fix the issue with invoice numbering? I'm sick of having to manually determine what the last invoice number was to update when I delete a wrong invoice number. We still just get ""there must be an invoice number"" message and the just-deleted invoice number annoyingly put back in.

- When will you fix the issue with Invoice History and Notes?

These things are deal breakers for a lot of us. PLEASE PLEASE PLEASE don't force us to use new invoicing at the end of February. You're ""new"" system isn't as robust as the classic invoicing. We don't want it! We want the full functionality of what we had. Feel free to keep adding new things no one really wants/asked for, but for the love of all things tech, PLEASE give us back the things we rely on. We do these tasks every single day and you're making it really frustrating to use your product.

Sidenote: when I login and you ask for a 2FA code, can you PLEASE make that field active so I can type the code in WITHOUT having to click or tab to the field. That one feels like a no-brainer to me.",1
"Hi Kelly, 

We're a certified app partner and I must say this is the most commonly asked questions by our users who have integrated our app with Xero. Like myself they cannot believe that this functionality doesn't exist at all on Xero. A lot of service industries rely on date entries for easy viewing on the invoice. It seems a no brainer to me in terms of functionality that should compliment products and services. I'm sure you could make it configurable as an option, and would be a great improvement to the new invoicing.   

Couple of days of dev work would save you a lot of customers going to Quickbooks",1
that is a good thing. For my company i deal with builders that have multiple locations .  so that would be very helpful for me.   they know what invoice goes to what location.,3
"Hugely important, getting to work with big clients with multiple cost centres is tough enough, having to then figure things out in Xero and getting paid needs to be easy.",2
Where did you hear that's it's being implemented? It would be great news if it is.,4
"Example : I sell goods to ""ABC"" company but to delivery to their customers all over the place. so I have to create an invoice to bill them and show them where i delivered to. no need to add delivery adddress into contact,  just save in that particular invoice",2
"Can you please tell me why the new invoicing is SOOOOO SLOW, it drives me crazy just to open a saved invoice or add a new on, I may as well click the button and go make a coffee.  BRING BACK CLASSIC INVOICING.",0
Thank you for raising this. Yes it is very frustrating having to navigate to My Xero all the time. Please bring this search feature back.,1
"I agree with most of the comments on this thread - Xero clearly have no intention of keeping their customers updated or making the requested changes. In addition to the request for multiple delivery addresses, I have also been contributing to the thread on showing available stock levels in the quantity field when typing an invoice (as per the Classic system, the quotation and billing screens) Again, a deafening silence from Xero (as the coding already exists and is working in other templates, why is it so difficult to implement in Invoicing?)
Anyway, my head is hurting from ******* it against these particular brick walls (I even tried writing to the new CEO but she couldn't be bothered to reply either) so I think a change of tack is required. I have had a great deal of success recently in embarrassing large companies on X (formerly Twitter) so from now I think a regular (lack of) progress report on the Xero Twitter page will be forthcoming - perhaps it will save any potential new Xero customers from being disappointed..... if anyone cares to contribute their Twitter (I will always call it Twitter as I think the X title is just daft) handle is  @Xero",0
Great Idea,4
"Reckon One is aimed at SME's, that could be a good option for some people to migrate to.",0
"ladan sheybani commented
""If this is not resolved , I will be shopping for an accounting system that automatically retrieves monthly bank statements""

Xero can automatically retrieve bank statement transactions daily, via Bank Feeds. 
So I don't understand your problem. Is it something else?",3
"The rest of Xero has excellent sort, filter and search options, but these don't exist in Expenses. It is therefore extremely hard to find or navigate submitted expenses using the current layout and functions. Please can you give us an update as to when this functionality will be made available.",3
"ladan sheybani commented
""If this is not resolved , I will be shopping for an accounting system that automatically retrieves monthly bank statements""

Xero can automatically retrieve bank statement transactions daily, via Bank Feeds. 
So I don't understand your problem. Is it something else?",3
"I agree, I am now creating a pdf of the invoice and manually emailing the invoice, this shouldn't be necessary.",1
"Agree, we need the feature to turn this on or OFF",1
No brainer of a report,1
"Very often we missed the bills and invoices. It requires to be in Xero for me to be able to process pending bills. I’m always on the go (travel), notifications would be awesome and will speed up our  process and at the end our client will be happy 

Looking forward for some thing great to happen with Xero 
We love Xero. Come on team !",3
Very frustrating. This has been dragging on for years.,1
"Best update in years. Seriously, thank you for listening to us and getting this done!",4
"Hi Kelly,
Your response reads as a massive FU to anyone involved in the wine industry, and it’s not at all helpful. 
Please let your sales and marketing team know that the only people commenting on this thread are those in the wine industry that made the mistake of signing up to Xero.  Imagine how many additional clients Xero could pick up if someone in the dev team was given the time to add this functionality.",0
"The rest of Xero has excellent sort, filter and search options, but these don't exist in Expenses. It is therefore extremely hard to find or navigate submitted expenses using the current layout and functions. Please can you give us an update as to when this functionality will be made available.",3
"Kerrydean Ltd, please note that the message you're referencing is from April 2024. This request was submitted more than ten years ago, and Xero hasn't bothered to respond in over a year. They obviously don't see this as an important feature.",1
"Hi Kelly , i have looked back through the threads on this subject and it seams this issue has been raised since 2020 , is it ever going to happen?

BTW todays upgrade has screwed with all our internal workarounds that we have used to get around the lack of Multiple deliver addresses .... we like Xero but if you cant do this simple change in 2 years i think its time for us to bite the bullet and go back to softwear that can....",0
Whilst I continue to use Xero I do not recommend it to others. In fact I disrecommend it. Customer focus and response is very poor. This particular topic has dragged on for years. The lack of action by Xero show how out of touch their senior management is from customers of their in the field.,0
Appreciate the communication on this. It looks like the new feature will cover our needs for clients with multiple branches.,3
"I contacted Support about this issue on the first day it changed over - we have over 100 entities we oversee and losing this feature has essentially doubled our workload. This is the response I got - pretty much saying I should lodge to ""add this as a feature we would like to see"" I shouldn't have to ask for a feature you already had.

From your query, it sounds like you would like to be able to access the Xero Network feature from within the invoice itself, like in Classic Invoicing.


This is a request that's already been raised with us and I've found an idea that's similar to what you’re suggesting in our Xero Product Ideas. Xero Product Ideas is a Xero website where our customers can share and support ideas for change. Here you can support it or create a new idea to share your thoughts. I can see on the idea this is something our Product teams are working on.",1
"Fantastic to see this has now been released onto at least one of my clients!!!

One thing I have noticed however and gives room for further improvement is that not all clients run stock adjustments through a single account code. 

It would be great to have the ability to identify the account code for the adjustment in the table with the product items and not just in the header of the form.

Regardless this is a great step forward and a timesaver.",4
"Pleased to see some bulk changes can now be made on the Job Manager table, hopefully the ability to change the job status this way is not far off as it would be so useful for us.",2
"Building on this request, it would also be extremely helpful to have the ability to choose which linked person under a single business contact is used when creating quotes or invoices. Many businesses work with multiple individuals at the same company, and being able to select the correct person (rather than defaulting to the primary contact) would greatly improve accuracy and tracking.",4
"I'm disappointed that this is being put on the back burner as its surely not a big thing to increase the number of bills visible per page. Every other platform offers a ""Show All"" option. The moment you implement that, it will fix the issue with not keeping the ticks in place across multiple pages.

Its extemely frustrating when trying to make Batch Payments for those of us with suppliers who have over 200 bills each month.",1
"This would be super helpful for our business as well. Our terms are broken up to in 3 payments 30% deposity, 30% at installation and 40% at completion.",2
This is huge for us. Our dispatch team is celebrating not having to check addresses manually!,4
"We all need to get onto our Xero account managers (if you can find out who yours is) and lobby them.  I once had a call from a developer in the USA asking about what we wanted.  I replied at length, sent scenarios etc. still nothing.  Maybe I'll lobby the CEO next....",1
Excellent.,3
"This was probably the main reason why I kept using classic invoicing instead of moving to new invoicing. It was just to difficult to review draft invoices when I couldn't see the full account names. It's been many months since this significant user issue was raised, and many months since Xero advised 'working on it'. Is there any timeframe yet when this basic functionality will be reinstated?",1
This is exactly what we needed! MYOB didn't even do it this smoothly. Great job.,4
"If we can have the option of choosing the delivery address from a drop down list, it will be great.",2
I agree that we should fill the survey and if after that they still force the new version then there is no hope with Xero.,1
"Hi Kelly, it's great you are working on this. 

I'm frustrated by the restriction of address fields to 2 only.

Below is my recent email to your support team.

We have many customers with more than 2 addresses, as below

1) Shop address
2) warehouse address
3) Billing address

However we are only able to add 2 addresses to the Contact Details page, which means valuable information is missing from their Contact records.

Can you please add an extra address field into the Contact Details Section?",3
"As my mum used to say : ""You've got 2 hopes - Bob Hope and No Hope!"". lol

I've been waiting for this update in Xero for almost 10 years (my boss won't let me move to a different programme - long story).

Besides, even if Xero eventually do role it out, it will probably be a complete shambles like the New Reports which are not fit for purpose.",0
"I agree. Having 2 approve buttons would be great. Or the ability to set a default per contact would be amazing. Maybe make it smarter, and if an email address is entered on the contact then I want to email it. If there is no email address then it's obvious I don't want to email it.

Also, you mentioned in the email today that the date picker has been improved, but not on the add payment screen. That still takes ages compared to before. Classic used to be Tab x 3, Press 1 or 2 to select the right account, then click Add Payment. Took about a second. Now everything is click, click, click, click, click, click. So inefficient. There is the ability to type in the account box, but you need to click the box first, and then it doesn't auto select the top option, still needs to be clicked again, so what is the point?",1
Make new invoicing fit on one screen - currently classic fits on one screen and is easy to use. Reduce the need to scroll and zoom/unzoom to have a consistent sizing approach across all invoicing/billing/reporting,2
This is huge for us. Our dispatch team is celebrating not having to check addresses manually!,4
"Hello Kelly Munro not a convincing answer to the problem. This has been an issue for several years.  I am in the process of transitioning to Xero from Reckons and thank heavens found out early that there is no column for service date. Shocked and deeply disappointed!!!  We are a service base company that attend to businesses in hospitality, age care, just to name a few, multiple times a week  and it essential that we have a column for date of service on our monthly invoice.  When I realised that this not an option, which in fact should be a simple basic feature on an invoice I have decided that I will be remaining with Reckons. To say this is not in your future plans is simply LAZY and CONCEITED!",0
Finally! This is a total game changer for our wholesale business. Thank you!,4
"I'm still annoyed by the having to click into the search to start searching, I want to click it and type, not then click into it, to type...  More clicks....  meant to be more efficient, not less efficient.",1
"Isn't this a basic requirement for a purchase order system? Some people can raise them, others can approve them and people get notified as and when they've got something to do?

Choosing an approver for a PO should either be mandatory when creating it, or defined by configuration, ie. Mrs A approves POs raised by Mr B.

When Mr B raises a PO, Mrs A is notified. When Mrs A approves / declines the PO, Mr B is notified and everything moves along nicely.

Surprised to find that you're 3 years in to this suggestion with no apparent progress.",1
"Yeah kind of wild this isn't in XERO already?

I mean surely this is like 2 days to code max?
I've coded a similar thing to an in-house invoicing system in like 5 hours solo.",2
"To allow multiple contacts under the same company. 

Purposes: To save time changing of contact details, since some clients dealt with the same company with different people.",2
"https://chromewebstore.google.com/detail/xero-navigation/nimnmopdaaicppnngkapackhkfpjhgna
Above Chrome extension could help with the Xero navigation, feel free to use and suggestions are welcome.",3
Consolidation reporting for a group entities is needed.,2
"Jodi Herbein,

Yes, I checked it. And the payment terms were applied correctly! However, the warning pop-up window is still there. Maybe they forgot to remove it?",3
"Some really good points here from @SamBond...
I would strongly recommend using the xero api to address these needs.
It is relatively straight forward now to create web pages that interact with the Xero api (which is well documented) and design pages to do just the type of thing you are describing.
It is not ideal and you would expect a competent accounts package to offer the features you are describing.

I run a complete subscription and renewal package via an api web interface, the subscription and subscriber data is stored in a separate database and it links to invoices and quotes raised in xero, I am slowly expanding it to include account interactions like sending reminders and accepting quotes and purchase orders.  

This leaves xero to handle the transactions and manage the financial accounts - rather than let it get too close to my business.

In the attached screenshot of my online subscription business I can see overdue invoices, expiring subscriptions and subscriber status in one shot with all the payment, quotes and invoicing data linked to xero and new quotes are automatically generated in xero when required.",3
"The rest of Xero has excellent sort, filter and search options, but these don't exist in Expenses. It is therefore extremely hard to find or navigate submitted expenses using the current layout and functions. Please can you give us an update as to when this functionality will be made available.",3
+1 for Graham's post(and most others actually ;-) ),2
Also in regards to Jenny's comment.... I can't believe updating an address will change past invoices?? That's insane!  The software does so much so well but that's just accounting 101!  You can't allow the software to change past invoices.,1
"Nice addition. It functions similarly to how Purchase Orders work now, which is logical and easy to learn.",3
"An additional complication that not having multiple ship to addresses for each customer causes: if I change the delivery address for a different job site for an existing customer in order to have the invoice be correct, it changes all invoices prior to this one to match the change. So there is no way to track where an item was shipped unless we record it somewhere outside of Xero. Even just the step of keeping invoices intact as they were when created would be helpful!",2
Just tested the multiple shipping addresses and it's brilliant. Well done dev team.,4
Having multiple shipping addresses in address 'books' for each customer is not an unusual request for any business selling physical products. Not having this facility requires us to enter the shipping address again for a customer with multiple sites whenever they make an new order unless it is to be sent to the site that they last ordered for. There is also potential for order mistakes if we do not change the delivery address. Some of our customers make a batch of duplicate  orders for several sites which is a lot more difficult with the current set up.,2
"Been waiting 15 years for this.  In that time, Xero have brought in plenty of upgrades, but not this one simple feature.  Come on Xero, get your act together.  Having this reference as a search field is an excellent idea.
Sales Invoices have always had this, why not Bills.",1
This is huge for us. Our dispatch team is celebrating not having to check addresses manually!,4
We need this feature ASAP please XERO. If the code already exists within POs then it should be an easy update.,2
"Hey Kelly, thank you for the updates. We appreciate you!

Is there a quarter on your roadmap for when this feature has been allocated to?

Also, just checking if this also means that the address selected for an invoice will persist with that invoice, even after a contact adds a new address in the future?",4
"@Kelly. Great news. Question - will multiple 'client' email addresses flow through to tax payments module to issue tax payment letters for multiple recipients (i.e. the same way that the main email does now, just with more addresses)? That was one of the key reasons for multiple email addresses applicable to all NZ practices anyhow.",3
just want confirmation that they have been sent,2
This is helpful. We can finally differentiate between the billing address and the site location on the quote.,3
"Client services multiple addresses that require separate billing contact accounts in Xero but they all go to one real estate agent. He needs the ability to add more detail so he can easily identify the property address when searching the contact name without having the address as part of the contact name. 

I hope that makes sense.",2
I believe this has been fixed!!  I just ran invoices this morning and it looks like the payment terms of the client are updating in the copy to draft option.,3
This is a welcome change. It reduces the risk of our team sending goods to the wrong depot.,3
