text,label
"A year on - nearly 500  clients crying out for a solution and still nothing from Xero.
This feature (multiple delivery addresses) already exists in the Purchase Order screen, so it should be relatively straightforward to enable something similar for invoicing (if of course there is a will to do it.....) 
Shockingly slow effort from Xero. ",0
"Agreed with Graham Tottle
Don't Understand why just can't add in this simple yet important feature into invoice template. ",1
"I cannot believe this feature is still not live!  We got suckered in by the marketing claims from Xero and our so called advisor, and are actively looking to change.  Xero does not care about implementing multiple contacts, as long as people are still paying!!",0
Came here hoping that there would be a solution to this seemingly simple request. Looks like I am out of luck. How hard can it be to add a drop down box within a customer record to choose different FAO details!,0
I've given up waiting. Going with a different provider for me and my 80+ clients books. Too bad such a straight forward and every-day need was not deisgned in the orginal build or updated after they were notified of this significant deficiency.,0
"many of our customers are large organizations (like universities). While all the bills for invoices to different departments are paid by the university, we invoice the individual departments separately, and they all have separate contact information (emails, phone, mailing addresses). 

In Quickbooks, we used ""Jobs"" (which are basically folders inside the customer), for each department. Each Job could have its own contact info. Something like that would be welcome. As it is now, we have to have 22 separate customers just for one university, because that's how many departments we work with. Even though the checks for all of those come from the same place. ",2
We need the ability to have multiple contacts for and existing Client. The  purpose is to be able to send quotes to different project managers working for the same company.,2
"I agree, I am now creating a pdf of the invoice and manually emailing the invoice, this shouldn't be necessary.",1
"Hi Kelly, it's great you are working on this. 

I'm frustrated by the restriction of address fields to 2 only.

Below is my recent email to your support team.

We have many customers with more than 2 addresses, as below

1) Shop address
2) warehouse address
3) Billing address

However we are only able to add 2 addresses to the Contact Details page, which means valuable information is missing from their Contact records.

Can you please add an extra address field into the Contact Details Section?",3
"I cannot believe this function is not available. I also regret following the advice of our accountants to switch to Xero. Should have stuck with Quick Books as their  Customer 'Jobs' for those repeat customers with different delivery addresses worked perfectly.
Feeling very frustrated right now.",1
"Hi Kelly, any update?  As other posters point out, Sage and QuickBooks have this basic feature as standard.  Regrettably, I'm at the point now where I feel there is no alternative other than to move clients off Xero and back to Sage/QB. ",1
I'm still waiting for this after it was first requested about 10 years ago (in the old version of the portal).......,1
"Yep requested along with 1000 other things (all about 5 to 10 years ago on the old ideas and comments system they conveniently removed) that would have made Xero the best in the market - but they know best.

It's telling that the last update from Xero was March 06, 2023.

We're talking about ""Ability to create and save multiple addresses for a single contact record""

Anone would think they are working with NASA the amount of time this has taken - 78 days and counting - sorry I'll be kind... only 53 working days have elapsed :|

p1ss poor from a company that really doesn't give a dam n about it's paying subscribers.",0
"We have about 10 clients that would love to get off of Quickbooks...and on to Xero.  But Xero does not listen to the clients needs.  This feature is a basic requirement for most companies doing B2B transactions.

There are other request we have posted and they are being ignored by Xero development team.  How long will it take to implement those basic ideas.  I guess Xero does not want to improve their software.  What a waste of .... talent, time, money....everything about on this software. 

Mean-time we are on the sidelines..... waiting!",0
"If its been in the pipeline for some where between 5 and10yrs as mentioned previously, then there is a strong chance that it will never be actioned!  ",1
"Wow, can't believe how long some of you have been waiting for this fix!",1
"This is a huge shortcoming in Xero, there is no logical reason to not have this feature enabled prior to offering accounting software of this calibre. Kelly, any chance you could give a finite date as to when this basic feature will be live?",0
"I've had to create separate contacts for each Defence contract manager, because of this. There's a lot of them. Each invoice has to be CC'd to the correct contact when you send it to Defence accounts, and I'm not willing to bet on my ability to not make typos when changing things repeatedly, so multiple unnecessary contacts it is...",2
"This feature request has been ongoing since 2012. During this period, Xero removed the original dates from the discussion thread, and to make matters worse, they also deleted the original comments on this new ""Products Idea"" forum. Unfortunately, my comment is missing, so I'm reposting it here.

The issue is that if you do work for a big organisation with hundreds of employees and you are running multiple projects you can't invoice individual people or departments under the same organisation. I know you can add extra contacts but this still doesn't work, as I need the statements generated to ONLY include projects to that relevant team member.

I have resorted to fudging the company name by adding periods in various locations, for example:

Business Name PM Pty Ltd
Business Name PM Pty Ltd.
Business Name PM Pty. Ltd
Business Name PM Pty. Ltd.
Business Name PM. Pty Ltd
Business Name PM. Pty Ltd.
Business Name PM. Pty. Ltd.
Business Name. PM Pty Ltd

This is NOT a very elegant way of managing it and I have also run out of options!

Xero please advise if you are listening to your customers and if this will ever make it onto your roadmap.",0
"Reading Michelle Flynn's comments below fills me with anger. OMG. Such a simple yet essential feature is not being implement and clients are simply ignored.
We are going back to MYOB come 1 July 2023. I've had enough!

And Kelly Monroe - Xero Community Manager - how about giving us an implementation date?",0
"Reading over these comments is laughable. How is adding an extra contact field taking months and months. Xero could easily be the number one option in the accounting software space, but missing some very basic options holds it back. Such a shame.",0
"When multiple users including remote bookkeepers use Xero, its critical to have separate desk emails to use, considering one is doing purchasing another doing sales, another accounts desk.
please expedite this request - from a user its embarrassingly non-compliant.",0
"Hi Kelly, it seems you last posted on this subject in March 2023, are there any updates on how this is progressing? ",2
Any update? Ive convinced my new employer to switch over from MYOB. Im feeling we will have to stick with MYOB if this isnt available this month.,1
@Becky Jayne - stick with MYOB ......,0
"Hi, Jumping on this post because I expected multiple delivery address' to be quite a basic function. Please can we have an update on this. I would really like to stick with Xero but we all REALLY REALLY need this function! 

",1
"Is there a progress report? My growing business now has a national client with 26 branches and now I find that Xero doesn't have a workable solution for parent & child sales accounts? Would have thought that it would have been a high priorty for Xero as those of us at the operational end of our businesses find this a critical and fundamental gap in Xero. But I see some have been waiting 10 years for the solution. Can only mean that the boffins either don't see the problem, or the solution? Hopefully I am wrong and Xero can commit to a ""go live"" date?",1
I gave up waiting. Me and my ~70 sets of client books will be maintained in other software. What a waste of my time even investigating Xero.,0
"As a work around we set up our client with fourteen different delivery addresses for the fourteen different branches that we supply - they are now asking us to send them one statement. Really, really need this to happen ... ",1
"Hi Kelly, please can you give us a rough of idea of how much longer we will have to wait for this? ",2
This is an absolute requirement for running any business with B2B sales. It is laughable that Xero has waited more than a decade to implement this.,1
"Kelly, is there even a team working on upgrades  or is it just Spin?  I suspect there’s no funding for IT development.   Xero is about profits, not improvements.   If I’m wrong, tell your CEO to prove it. ",1
Please remember to bring this up with Xero on Twitter and reference this thread when you do. I'm sure they appreciate the reminders,1
"This is an example of a platform development/services company that, up until recently, had the same issue as Xero does with regards to a lack of updates on most requested features like this one.

Seriously, I've reached a juncture that - without this feature - I'm going to need to migrate to a different platform.

An update, even if progress has been slow, is better than the radio silence we're been subjected to. And the great part? It'd be super easy to make happen with how engaged you are on your Twitter profile, and doesn't need massive capital or a budget to make happen.

You could say it'd cost you $0.00 to, ultimately, do right on your user base.


Images Source: https://twitter.com/TruffleVIP/status/1686151863346028544",1
"Please make is possible for us to be able to add more information to the invoice for example under the customers name and address to add extra information to be able to add clients NDIS number.  It would greatly benefit the app. I am considering swapping to somewhere else where I am able to do that.
Thank you and I hope you make recommendation come to ligh",2
"Is there any update on how long this will take? 

We have a serious delay in one of our big clients supporting xero currently due to this nog being a functionality yet. 

If there is no timeframe please assist in providing a supporting app that integrates with xero in order for us to continue the setups work with the additional app then implement this on xero when the functionality becomes live. 

This is serious and critical delays. ",1
"Hi Kim,

Well the thread started in 2022 and I believe there have been 2 updates from Xero staff since. 

What you may not be aware of is the fact there used to be another system for ideas and reporting issues - that was ""wiped"" (sorry archived) due to the 3 or 4+ years of comments and ideas that were never actioned.

So in short - don't hold your breath.

I honestly believe a very high proportion of users (30% +) are seriously just waiting for a better online option that has the features of Xero - but actually cares about their paying customers.",1
"Completely agree with Kim and William on this one - the deafening silence from Xero is shocking. I note that after a few adverse comments on another issue (Show contacts on one page) the thread was ""closed"" recently - Xero said contributors were going off topic.... so I suspect the same will happen to this one shortly too. The new CEO (Sukhinder Singh Cassidy) promised more openness but when I wrote to her, I received a message back from her ""team"" (the people I was complaining about) repeating the same old platitudes, before presumably sending my comments to the recycling bin.
This feature (multiple delivery addresses) already exists as a feature on the Purchase Order screen, so it can't be difficult to implement, I am therefore left with no other option but to conclude that Xero don't want to do it for some reason and are not being honest in their (2) replies? Perhaps they are looking at a ""cost v benefit"" analysis that tells them they won't lose too many clients by not doing anything so it won't affect their bottom line too much - or am I being too cynical? Either way, I won't be recommending Xero to anyone until the situation changes for the better and as soon as practical will be moving to another platform with better customer service.
Sukhinder needs to get across this - I don't think they realise how angry their clients are about being fobbed off, patronised and ignored in this way.",0
"+1 for Graham's post(and most others actually ;-) )
",2
This is a vital feature.  Please add it urgently.  I have several large companies with multiple addresses.  A nightmare.,0
"I too agree with Kim, William and Graham.  Xero seem to be very good at implementing changes that have a negative impact  but might in their opinion make it look prettier and have more white space but all these changes are not adding function and value and the ideas posted here that are so heavily positively supported are continually ignored.  The last update on this from Kelly was in March 2023 so five months on this is still outstanding.  We too have stopped recommending Xero and are actively looking for an alternative.",0
"As my mum used to say : ""You've got 2 hopes - Bob Hope and No Hope!"". lol

I've been waiting for this update in Xero for almost 10 years (my boss won't let me move to a different programme - long story).

Besides, even if Xero eventually do role it out, it will probably be a complete shambles like the New Reports which are not fit for purpose.",0
"Heartily agree with all the comments about the appalling lack of action and response from Xero on this issue.  Changed to Xero this year believing we were moving to an innovative company with great customer service.  Saw this wasn't avail but was referred to this site about the time Kelly made her last update and mistakenly thought it was all in hand and would be dealt with soon.

Unfortunately I can now see that's not the case, and would definitely not recommend Xero to anyone, the customer service is worse than the company we came from and that's saying a lot!!!

It's such a drama to do basic tasks that are readily avail in other systems and constantly feel unprofessional in having to do things in ad hoc ways just to get what we need from the system.

If anyone discovers a good alternative please let us all know!!!",0
With Multiple delivery locations and different contact person as existing only has one delivery locations so everytime we need to key the new delivery locations and contact person.  Please allow multiple ( as least 4 locations) for each customer. Hope the feature will be coming out soon. Thank you.,1
"Kelly, any update?",1
Need to be able to add multiple contacts and email addresses and be able to select different ones for sending quotes and invoices all from the app.,2
"@Kelly Munro
This would be a great feature, however Xero does not seem to entertain the ideas for ""larger"" business or accountants - which is very sad.
",1
"Need to be able to select from the different email addresses in contacts for sending quotes and invoices without them being ticked as 'include this email with emails'. Also, the ability to edit email addresses in quotes has disappeared.
Currently, the whole email needs to be deleted and re-typed. The old format used to allow you to simply edit the email address.
ie, the email address is Name@southerncrosscarecommercialgroup.com then you could simply edit the Name. We have clients with 100s of staff with high rotation therefore unable to add all emails as a contact.",1
"MARCH 2023 last update, how about another one!
So viewing this thread you have been looking at introducing this for well over a year, why is not ready yet? With customers suggesting the update over ten years ago.
This is a critical addition needed in the software. I am still in my trial period and will not be purchasing. Unfortunately I have invested many hours of time uploading debtors and creditors and customer contacts etc, and would never have bothered if I knew that you couldn't add multiple delivery addresses.
I have a lot of customers who use multiple delivery addresses and need this information on their invoices. What's even worse than not being able to store multiple delivery addresses, is you allow the ability to edit a delivery address in a new invoice, BUT!! then you apply to all other previous invoices, WHY??.  Every other accountancy software package has this functionality, its a basic must!!! why did I listen to my accountant, when he recommended this product.",0
"The ability to add multiple contacts with their own contact details is really really important as is the ability to have specific email addresses for sending invoices, statements, and remittances as these are quite often different within a contact.",2
"PS the new layout of contacts is not very user friendly or pleasant to use. Too many screens, too spread out, not helpful.",1
"Xero team, this requirement has been reported, and clearly supported by many.  We have not received any feedback from the team regarding this.  Please respond to update us.",1
"Hi Kelly
Please may you give us an update on this?  I have just successfully convinced a client to move all his businesses over to Xero and guess what no multiple delivery options! He tells me MYOB has a default of 5...I have been trying to convince him forever that Xero is better, now I just do not know what to say...
Thx
Muriel",1
"Hi Muriel,

Don't hold your breath on getting an update from Kelly or anyone else at Xero on this.

The original request is OVER 10 YEARS OLD. It seems Xero is more interested in changing features that used to work to features that now require multiple clicks in multiple pop-ups to complete the work that could be done with one or two clicks in two screens previously.

Our work around is to create a separate account for each address we service for the same company. But you can't use the same account name more than once, so we add the number of the street address after the business name for each separate service address; NSW Realty 45, NSW Realty 903B, etc.

Good luck!
Lisa",0
"I thought I would add a bit of technical information, as I have developed applications and databases in the past.

A common flaw when people create contact tables is to restrict the number of addresses that can be added to a contact, by putting that information in the same table. If they used a separate table for addresses (as I believe they do for phone numbers, as you can add multiple ones), then this would be somewhat easier to implement the request. I know, because that is how I do it in my programs.

Unfortunately, if this decision is incorrectly made at the beginning of the database design, then it becomes incredibly difficult the make the change, as you have to update so much stuff to change it (queries and procedures). It is not insignificant. So, unfortunately, I doubt that they will do anything about this.",1
We need to be able to add multiple contacts and email addresses and be able to select different ones for sending month end / year end queries to our clients,2
"Client services multiple addresses that require separate billing contact accounts in Xero but they all go to one real estate agent. He needs the ability to add more detail so he can easily identify the property address when searching the contact name without having the address as part of the contact name. 

I hope that makes sense. 

",2
This beginning to cause us more problems as time goes on.  We have more clients with multiple locations and the only way to handle the addresses is to set up as a new client. And there is no link between them when there should be.  Hurry up Xero!!,1
"Hi Kelly,

I am yet another frustrated Xero user who needs the ability have have multiple address for a contact. We deal with many government departments with different contacts in various internal sections. Creating new contact records for each one as a workaround is just incredibly backwards. 

Is there a timeline for the release of this feature?",0
"HI

Any update on this?",1
"HI

Any update on this?

Has anyone found an app in the market place as a work around?

We will need this when Xero fully integrates with Avatx",1
I cannot believe this wasn't set up initially! Such an obvious business necessity🤯,1
"From what I have discovered, you need to pay a separate company for their interface which doesn't change the Xero accounts function, but gives you better options from the sales POV. Obviously disappointing when most of us were sold Xero on its ""capabilities""... We are looking into Stock and Buy, Unleashed and Dear Systems. ",1
Another disbelief from me that this is not incorporated. Pull the finger out Xero,0
Come on Xero - you tick the boxes in so many ways but this function is a standard requirement for all business - not just those who take the time to contact you about it.,1
"Kelly, it’s been 7 months and an update is needed.  I think it’s important to communicate regularly on the progress.  You have indicated that you are WORKING ON THIS and therefor 7 months of programming should have even enough time to make this correction/improvement.  I know that some of these requests need to be coded using a more modern platform but fur USER EXPERIENCE & LOYALITY Xero needs to communicate the progress.  

Please check all the suggests you have commented on and PROVIDE AN UPDATE, even if the task has taken you longer than expected.",0
"If we can have the option of choosing the delivery address from a drop down list, it will be great. ",2
Please update on the status of this idea.,1
This is a must have feature. So annoying when you have to change the information each time.,1
I want to be able to add phone numbers for the extra contacts.,2
"If our contact is say ABC Council, we need the ability to put multiple people to this contact. For example, our Customer is ABC Council, and I want 4 contacts for this customer, there are 3 different sales people we talk to who are in charge of purchasing for different areas in the company. On top of that there will be an additional person, accounts payable, that requires the invoice we send. ",2
Zero will never update anything.... We have learned by just watching the pain other Zero users are going thru.  We advise our client to beware of this solution for it is not for everyone.,1
"We supply a number of organisations such as care home groups and retail outlets that are billed centrally but have multiple delivery points, at the moment there is only the facility to have one delivery address per billing address.
The ability to ""add more"" would make so much difference as the only option is seems is to have multiple contacts.
May stop us converting to Xero",1
"@Kelly Munro - your last post is six months old.  Can we please have an update on the progress?   I realise it's complex, however as you can see, there are a lot of comments so a lot of people are interested in this requirement.",1
This is clearly not a priority for Xero. The best way to vote is with my feet. I will be leaving Xero to another platform. Quick books and Sage both have the function.,1
"Do you have any update on this at all please, as it's been a long old while since last one?

This is a pretty critical function, which seems to be available in most competitor products.

We sell to a number of clients who need delivery to many different end customers each, so without this function we are having to make use of a number of frustrating workarounds.

Please update.",1
"Also NEED this feature. Please add ASAP, Xero. Thanks!",3
I have looked back and this was first raised 11years ago!! It now has 823 votes! I have to ask what is the point of users asking for the functionality they need if it is going to be ignored? It seems to me that Xero does more tinkering with the look and feel than improving functionality.,1
"100% agree with Roy Brown.
All this tinkering is not necessary.
Add some worthwile content as has been requested by many people and do it soon and keep it comming.
Thats what we are looking for.",1
Thanks for the support Peter Kerly. I will at todays Xero roadshow in London where I am going to find a Xero person to talk about this face to face.,2
"Xero's attitude to this ""issue"" is nothing short of contemptuous to its clients. The feature (to add different delivery addresses) exists in the Purchase Order screen, so the code is already written - why can't this be applied to the invoice page too? 
We all had an e-mail from the new CEO (Sukhinder Singh Cassidy) saying she wanted to be open to clients so I wrote to her, only to get a reply from minions with the usual platitudes fobbing off the questions - so much for a ""new broom"". 
Xero spend a fortune on slick TV adverts, but can't even be bothered to look after the genuine concerns of its existing users. 
Time is running out for Xero as far as many users are concerned.   ",1
@Graham .. hear hear!,2
I see the flashy ads and advertising at sporting events and think if Xero only spent more money on basic product features they would get so many more customers just by 'word of mouth'. Currently I advise any business contacts I have to avoid Xero like the plague. :-(,0
"An additional complication that not having multiple ship to addresses for each customer causes: if I change the delivery address for a different job site for an existing customer in order to have the invoice be correct, it changes all invoices prior to this one to match the change. So there is no way to track where an item was shipped unless we record it somewhere outside of Xero. Even just the step of keeping invoices intact as they were when created would be helpful!",2
"Hi Kelly checking to see status update for this query.
Eight months since last update; i am being optimistic it must surely be ready for release, hoping it was in the November quarterly update.
Disappointed it wasnt as this is a critical feature, i believe; for organisation where accounts, purchasing involve different desk emails and demarcation. Please escalate",1
We need this feature ASAP please XERO. If the code already exists within POs then it should be an easy update.,2
This is a basic feature! get it done.,1
"Hi Kelly
Can we get an update on this please; I have clients wanting to leave Xero due to this issue.
When is it likely to be release?
Thanks ",1
"Hi Kelly,

I can't believe how this thread has been ignored by Xero for so long. Bad news is better than no news. 

Please provide a timeframe (not another ""we are working on it"") about Xero's plans for this feature. If it is not going to be implemented, just let us know. 

Thank you",1
This is absolutely critical to the functionality of our invoicing system. Brokers represent our product so we are billing them but shipping products all over North America to hundreds of different delivery address.,1
"Can't believe you cannot store multiple individuals' phone numbers under a single company contact name.  Xero cannot be used as a contact database.
Please release into front end.",1
"Agreed with Graham Tottle 

The feature (to add different delivery addresses) exists in the Purchase Order screen, so the code is already written - why can't this be applied to the invoice page too?

You already ignore this request for more than 10 years, do something right now.

",1
"@ Tony Tay
@ support@xero.com

As I have it, and I picked this up on another Xero ""problem"" forum is that Xero is built on a very outdated ""backbone"" so to speak.
Any changes with Xero concerning direct application changes (not visual) to the application itself is very costly and they might not have the knowledge on how to implement it. That is why at every quarterly Xero update session, most if not all of the updates will be visual aspects e.g. how a report looks like, how many columns you can add etc. Basically taking info of forefront and present it in a different way.
If this issue of multiple contact addresses is so critical to your organisation or your clients', you have 2 options.
1 - contact Xero support directly or 1.1 take it up with your national representative and if not anything is done
2 - advise your clients to break away from Xero.
These 2 options is what I implemented option 2 always sufficed.

@xero
Why do we need to talk about and wait 10 years before our voices are heard? ",1
"Multiple contact people and multiple phone numbers is pretty important, critical really.  Different billing addresses and shipping addresses are also a MUST for large corporations.",1
"I must also add my voice here. We have recently changed over to Xero and can't believe this basic functionality doesn't exist!?
MYOB had a number of detractions, but they at least had this sorted. I guess you are planning on really limiting your market, if you can't fix this. ",1
"These email alerts make me laugh.

These have all been requested 5-10 years.

I have 4-5 apps I use in my tech stack and I’ve never seen anything like xero’s lack of development.

It’s all lipstick people. If the ability is not currently there don’t limit your business waiting on these clowns.",0
@Kelly Munro - Could we please get another progress report here? It's been 9 months since the last update and 10+ years since it was first requested. This is clearly critical for so many users. An ETA and more regular updates would be helpful for everyone.,2
"hi Xero, March 2023 i believe work is moving along to have this feature (multiple delivery options under one customer) can we have an update 9 months on? thanks",1
Multiple Delivery option is standard in the 21st Century. When will Xero catch up?,1
This issue is coming very close to being 3 year old !!!   No real progress from Xero other than tissue thin lame platitudes.,1
"Nah not 3 years. I requested this back 10 years ago minimum. They just keep changing the forums and merging and changing the date so it doesn't look like it's been so long. The old threads on this topic had 100s of replies if not more that were ""lost"".",0
"We have a tutoring business and being able to send out birthday cards or special events are a critical part of our marketing strategy. It would be really helpful to be able to add details to the contacts (customer) lists.
Thanks ",2
My client has a construction business and being able to have site address being different to the office address would be extremely helpful as majority of their work is for large corporate companies with multiple locations operating at the one time.,2
"If multiple delivery addresses for a single client isn't added in the next few months, we will change out accounts package in June 2024 as that is the end of our financial year.",1
"We are unable to know by looking at an invocie which company location a shipment was sent to (most of our customers have multiple facilities), because every time we change the address in the company settings it changes all past invoices as well. We have to track hundreds of shipment addresses associated with the correct job outside of Xero... back when we used QB we could choose from a list of shipping addresses for each customer for each sale and it would be recorded and saved on the invoice. I think this is one of the biggest failings of Xero.",1
"Hi Kelly, coming up to the anniversary of your last contribution to your client's concerns - would you like a cake?
On a serious note - no progress, no updates = no clients.
Getting a bit ridiculous now. ",0
"Hi Kelly,

After reading the below comments I'm not holding out much hope of my issue being resolved any time soon.  However, will leave my thoughts here for you.
Our business deals with Real Estate agents and as you would expect, Real Estates have hundreds of properties on their books that we need to assist with.  It's vital that we can have a single contact on our records but with multiple delivery addresses.  Please tell me it's not going to take another 10 years for this issue to be fixed?",0
"Within the first week of using Xero I found this idea and voted for it as I was so shocked it wasn't already a feature! I have now been using Xero for 2 years and I am incredibly disappointed that, despite this idea originally being raised 12 years ago in 2012, the team at Xero seem to be completely ignoring their clients' request. The updates that I have seen happen in Xero in the last 2 years have seemed to me to be pointless and token gestures of needless developments instead of focusing on developments that would actually be useful for us!
This is the 2nd most requested idea from Xero's customers so come on Xero - start listening to your client base or I for one will certainly be looking at moving elsewhere.",1
"@graham @sally @everyone

They have no interest. Sorry to disappoint.

Some bean counter has worked out that the churn rate for disgruntled clients will be less than the new customers they attract with their sh*t adverts on TV here in the UK.

So income goes up. Everyone (* at Xero) happy.

In 2023 there were 5,510,265 businesses of 0-49 emplyees - their target market. So there is an awfully big pool of people that will sign up and think all works fine for a few months.

They have zero interest in us and the only way we can ever get what we want is to actually walk.

We have moved 3 of our businesses off Xero - the next one will go as soon as eoy completed. Makes little difference in real terms - but at least I know I am not lining their pockets and providing bonuses for the feckless Directors.",0
"Unfortunately I 100% agree with Will

I've use xero for almost 3 years and little has changed with most of the these basic functionality requests going on 10 years now.",1
"I agree with most of the comments on this thread - Xero clearly have no intention of keeping their customers updated or making the requested changes. In addition to the request for multiple delivery addresses, I have also been contributing to the thread on showing available stock levels in the quantity field when typing an invoice (as per the Classic system, the quotation and billing screens) Again, a deafening silence from Xero (as the coding already exists and is working in other templates, why is it so difficult to implement in Invoicing?)
Anyway, my head is hurting from ******* it against these particular brick walls (I even tried writing to the new CEO but she couldn't be bothered to reply either) so I think a change of tack is required. I have had a great deal of success recently in embarrassing large companies on X (formerly Twitter) so from now I think a regular (lack of) progress report on the Xero Twitter page will be forthcoming - perhaps it will save any potential new Xero customers from being disappointed..... if anyone cares to contribute their Twitter (I will always call it Twitter as I think the X title is just daft) handle is  @Xero",0
"Update please, this has become critical within our business, we have waited years for this to be implemented.  Kelly from your comment in March 23, I assumed this would have been completed by now, I need to know a date from Xero when this feature will be ready to use.

Regards
Michelle",1
"Dear Xero,

Is there any concrete update on this feature?

Thanks,
Amie",2
"Hi Kelly

Do you actually exist - or are (your?) annual excuses AI generated?

Are the tech's actually working on this or is Xero just stringing us along to keep taking the money each month? ",2
"We have been using Xero for about a year. Between this issue, the inability to send email through our own server to avoid getting tripped up in spam, and the inability to do an ACH payment through Stripe that doesn't involve the customer going to their bank to transfer to us, I've decided we're done. 

The canned responses I get from support feel like a slightly more polished version of what we used to get with Intuit - repetition of what you just said, with no satisfactory answer. And here, almost a year after Kelly posted that they're working on it, this still isn't implemented. I honestly don't think they have any plans to fix any of this stuff. This issue is #2 in the top requests list, for crying out loud. 

We're probably moving to Zoho. Cheaper per month, I've already test-imported all our company data, and they do regular updates and seem really responsive. They also respond (officially) on the Zoho subreddit, and seem to be more together than this mess. Too bad, I actually like Xero - the interface is nice, it's simple, and it mostly just works. But I mean this kind of stuff is a really big deal and they have not demonstrated they care. 

As soon as tax season is over, we're switching to something else. ",1
I honestly don't know what they are doing on the development side of things. I look for updates and there's really nothing new in the last few years. The API changelog hasn't had a single update since November 2022. These other products I use are rolling out updates several times a month.,1
"Petition for Xero Executives Regarding Alleged ""Improvements""

https://central.xero.com/s/question/0D53m00009n36b9CAA/petition-for-xero-executives-regarding-alleged-improvements",1
"About to move over from Sage to Xero and can't believe something as simple isn't available. What is the work around everyone is using, separate accounts for each delivery address or typing it into your Invoice/Quote etc?
",2
"Yes seperate contact account for every delivery address is what Xero Support told me over two years ago. I have been using the reference field for address.

This is a 10 year issue.

",1
"@Martin you'll find many standard features missing in Xero vs Sage, multiple addresses is one whichever has been requested for over 10 years. 

You'd be better off sticking with Sage. ",1
"@Martin - We've been using Xero for about a year. As soon as (US) tax season is over, we're switching to Zoho, which seems to not have the issues we've had with Xero. And they seem to actively update the software with actual user requested features. Xero pays lip service to user requests, but doesn't seem to be doing any active development beyond tinkering with the invoice layouts. 

Real issues like this feature request, and the problems with sending emails through their server (which often get flagged as spam by our customers, who never see invoices), are critical. But they seem to have no interest in fixing them. Honestly, I'd keep looking if I were you. ",1
"Hi,

We add the delivery address twice, once on the quote where it states add title and summary and because it does not show on the invoice, we copy and paste the address to the body of the invoice, we give each account/delivery address a code and add that alongside the reference number.  It is a pain but you get used to it!
There are a few things I find a pain but a lot of positives too.
I think all systems have their pros and cons.",1
"I have xero integrated with my capsule crm and would like for xero to have the multiple addresses, so it can sync correctly when identifying and updating. At present my CRM allows for multiple addresses for a customer, but xero just creates new contacts so I end up with many of the same name.",2
"Incredible... it's taking more than 12 years to implement such a fundamental and basic function?!

The complete absence of communication regarding the status of this request is simply unacceptable. 

Customers have been left in the dark, unsure whether their concerns are even being considered, let alone addressed. This lack of transparency breeds frustration and erodes trust in your brand.

It is evident that Xero's priorities are misplaced, focusing more on acquiring new customers rather than prioritising the needs and concerns of existing ones.
 
Customers who have invested time and resources into your platform expect better treatment and... respect!",0
"Any update on this Xero?
",2
"I recently wrote about this on X (Twitter) and almost immediately received a reply directing me to write to them directly (to get me off Twitter ASAP...?) 
To be fair, they have replied - but as you can see from the text below, I am not altogether happy with their response... 

------8<-----
GT:
Contacts - Allow multiple addresses for a single contact record.
Invoicing - show available stock (as on quotations)
There has been no response from Zero regarding the above topic since Kelly Munro's reply of March 6th 2023 despite over 1000 (Xero) clients voting and stating they are serious issues for them. I have posted to Xero Central many times and written to your CEO Sukhinda, only to be either ignored, or referred back to Xero Central. This is not good enough. Not only is there no progress, but there is no feedback from Xero who seem to be holding their clients in complete contempt. Even after posting to X (Twitter) your colleagues referred me back to Xero Central - which is like going round and round in circles. At the end of my financial year, I will be switching to another provider - I am sick and tired of being ignored.
-----8<-----
Xero:
Agent profile pic
Briana
Support specialist
Yesterday 10:04 PM
Hi Graham


Thank you for inviting Xero Support into your organisation.


It sounds like you want to enter multiple delivery addresses for a single contact record in Xero. If that's correct, this isn't currently possible in Xero but we've noted your interest in this feature and passed the feedback to our Product Team for inclusion in their regular reviews.


The Product Team is already looking into developing that functionality for the future and there's an existing Xero Product Idea for this feature where you can vote and comment on the request. I've included the link below. When there are any new developments or releases for this feature, we'll post an update on that page to let our users know.


In the meantime, one option would be to create a separate contact record in Xero for each delivery address. However, please note that every contact in Xero must have a unique name, so you'd need to enter a different name for each contact record. This can be as little as added a period or number to the name.


Alternatively, you could update the delivery address on each invoice as needed. With that method, the new address will automatically be saved to the contact record and update the details there as well.


I've included links to support articles with more information.


Xero Central articles:

Add a new contact

Edit a contact

Add a delivery address to an invoice


Xero Product Ideas: Contacts - Allow multiple addresses for a single contact record


If we've misunderstood your question, please let us know.


Kind regards


Briana

(As Xero limit this field, my rely to Briana will follow)",0
